user_id,session_id,cart_id,product_id,product_name,quantity,price_per_unit,total_item_price,cart_total,cart_item_count,user_email,cart_last_updated,is_cart_abandoned,last_notification_sent,notification_type,product_stock_status,product_discount,estimated_delivery_date,user_last_action,wishlist_flag,location
201,sess_841758,cart_9805,3308,Wireless Earbuds,5,229.35,1146.75,5733.75,5,user117@example.com,25-11-2024 11:04,0,31-03-2024 20:15,Price Drop,Low Stock,44.5,22-12-2024,Added to Cart,0,"Berlin, Germany"
37,sess_502194,cart_1135,5522,Tablet,5,203.63,1018.15,10181.5,10,user111@example.com,31-08-2024 21:07,0,24-04-2024 07:16,Stock Alert,Out of Stock,0,15-12-2024,Added to Cart,0,"Berlin, Germany"
320,sess_274983,cart_4912,1120,Smartwatch,4,304.08,1216.32,6081.6,5,user104@example.com,15-10-2024 10:48,0,25-06-2024 12:04,Stock Alert,Low Stock,0,19-12-2024,Viewed Product,1,"Mumbai, India"
411,sess_195249,cart_1924,7566,Laptop,2,384.2,768.4,6147.2,8,user178@example.com,28-08-2024 07:13,1,18-04-2024 08:38,Wishlist Reminder,Out of Stock,0,19-12-2024,Wishlist,1,"Berlin, Germany"
418,sess_928861,cart_3952,8307,Wireless Earbuds,5,417.17,2085.85,4171.7,2,user25@example.com,04-07-2024 14:29,0,07-01-2024 16:23,Price Drop,Out of Stock,11,17-12-2024,Added to Cart,0,"London, UK"
373,sess_393512,cart_8305,2948,Laptop,1,106.68,106.68,853.44,8,user192@example.com,23-04-2024 21:25,0,05-05-2024 19:51,Price Drop,In Stock,0,19-12-2024,Added to Cart,1,"Sydney, Australia"
89,sess_577752,cart_4053,4097,Smartwatch,3,221.32,663.96,2655.84,4,user340@example.com,19-05-2024 09:37,1,08-09-2024 08:19,Stock Alert,Low Stock,49.9,14-12-2024,Viewed Product,1,"London, UK"
441,sess_179053,cart_9448,6775,Wireless Earbuds,3,233.04,699.12,3495.6,5,user378@example.com,01-02-2024 14:06,0,02-11-2024 23:13,Wishlist Reminder,Out of Stock,0,22-12-2024,Added to Cart,1,"London, UK"
203,sess_815900,cart_3905,2927,Smartwatch,3,259.69,779.07,4674.42,6,user474@example.com,23-10-2024 18:26,1,09-09-2024 17:53,Stock Alert,Out of Stock,15.6,18-12-2024,Added to Cart,1,"London, UK"
9,sess_349978,cart_9807,7201,Wireless Earbuds,1,389.1,389.1,389.1,1,user102@example.com,16-09-2024 06:13,0,28-06-2024 07:47,Wishlist Reminder,In Stock,33.3,21-12-2024,Added to Cart,0,"Mumbai, India"
403,sess_139087,cart_3086,6901,Laptop,2,203.06,406.12,2030.6,5,user116@example.com,19-10-2024 13:12,0,01-10-2024 09:15,Wishlist Reminder,In Stock,40.8,20-12-2024,Wishlist,0,"Mumbai, India"
266,sess_271856,cart_7472,1692,Smartwatch,1,409.38,409.38,2456.28,6,user3@example.com,23-11-2024 23:51,0,29-09-2024 01:31,Cart Reminder,In Stock,0,17-12-2024,Wishlist,1,"London, UK"
176,sess_720265,cart_4689,5918,Smartphone,3,254.57,763.71,2291.13,3,user159@example.com,25-02-2024 06:05,1,27-08-2024 20:36,Price Drop,In Stock,35.8,14-12-2024,Wishlist,0,"New York, USA"
475,sess_645430,cart_9862,9750,Tablet,4,343.02,1372.08,9604.56,7,user28@example.com,26-02-2024 22:01,1,28-02-2024 08:50,Stock Alert,In Stock,0,15-12-2024,Added to Cart,1,"Sydney, Australia"
398,sess_703224,cart_5334,5631,Laptop,3,315.19,945.57,7564.56,8,user430@example.com,14-10-2024 06:30,1,14-06-2024 01:27,Price Drop,Low Stock,3.5,19-12-2024,Wishlist,1,"Mumbai, India"
378,sess_360070,cart_8217,7695,Laptop,5,36.88,184.4,922,5,user246@example.com,20-05-2024 23:16,1,08-01-2024 11:00,Cart Reminder,Out of Stock,0,17-12-2024,Added to Cart,0,"Berlin, Germany"
245,sess_472984,cart_7429,3476,Wireless Earbuds,1,112.19,112.19,897.52,8,user92@example.com,27-08-2024 14:49,1,20-10-2024 01:53,Stock Alert,In Stock,8.5,22-12-2024,Viewed Product,1,"Mumbai, India"
117,sess_466127,cart_1116,9398,Smartwatch,2,309.57,619.14,6191.4,10,user78@example.com,14-05-2024 01:53,1,25-06-2024 11:59,Cart Reminder,Out of Stock,0,17-12-2024,Added to Cart,0,"London, UK"
183,sess_862928,cart_6517,5320,Smartwatch,1,396.37,396.37,2774.59,7,user11@example.com,08-08-2024 20:13,0,25-04-2024 04:22,Stock Alert,Low Stock,48,19-12-2024,Wishlist,1,"New York, USA"
403,sess_161646,cart_2435,3148,Laptop,2,214,428,1284,3,user209@example.com,03-08-2024 22:48,1,03-01-2024 11:42,Stock Alert,In Stock,46.1,18-12-2024,Viewed Product,0,"London, UK"
167,sess_915122,cart_8762,9898,Wireless Earbuds,2,114.53,229.06,916.24,4,user452@example.com,02-06-2024 20:10,1,21-08-2024 23:34,Stock Alert,Low Stock,44.6,15-12-2024,Wishlist,1,"Mumbai, India"
109,sess_587953,cart_3385,1831,Tablet,4,398.54,1594.16,12753.28,8,user171@example.com,15-06-2024 18:03,0,17-07-2024 02:28,Cart Reminder,In Stock,0,15-12-2024,Wishlist,1,"New York, USA"
256,sess_323609,cart_5008,6028,Laptop,3,38.39,115.17,345.51,3,user106@example.com,04-05-2024 17:50,0,13-07-2024 23:30,Stock Alert,Out of Stock,0,14-12-2024,Wishlist,1,"Berlin, Germany"
117,sess_630666,cart_7101,9315,Laptop,5,361.91,1809.55,9047.75,5,user137@example.com,20-09-2024 10:37,0,22-05-2024 15:54,Price Drop,In Stock,0,14-12-2024,Added to Cart,1,"New York, USA"
42,sess_802095,cart_4284,8227,Wireless Earbuds,1,387.4,387.4,3099.2,8,user130@example.com,30-04-2024 15:49,0,14-11-2024 17:42,Wishlist Reminder,In Stock,0,14-12-2024,Wishlist,0,"London, UK"
95,sess_781371,cart_4999,4830,Smartwatch,3,83.07,249.21,2492.1,10,user238@example.com,02-09-2024 09:51,1,26-10-2024 00:07,Price Drop,Out of Stock,0,22-12-2024,Added to Cart,0,"London, UK"
136,sess_757350,cart_4752,4558,Tablet,3,263.54,790.62,7115.58,9,user492@example.com,22-08-2024 06:23,1,26-02-2024 20:02,Cart Reminder,In Stock,0,22-12-2024,Wishlist,1,"Mumbai, India"
477,sess_944368,cart_9895,5135,Smartwatch,5,256.3,1281.5,8970.5,7,user142@example.com,25-04-2024 18:48,0,24-02-2024 19:20,Cart Reminder,Low Stock,8.9,15-12-2024,Viewed Product,1,"Berlin, Germany"
422,sess_707466,cart_9805,4057,Tablet,5,192.74,963.7,1927.4,2,user185@example.com,20-09-2024 00:39,1,18-01-2024 00:17,Price Drop,In Stock,0,19-12-2024,Added to Cart,1,"Berlin, Germany"
280,sess_896440,cart_1268,9585,Smartwatch,3,315.34,946.02,7568.16,8,user65@example.com,24-05-2024 11:49,1,24-02-2024 17:43,Price Drop,Low Stock,0,20-12-2024,Added to Cart,1,"New York, USA"
443,sess_929093,cart_8647,5251,Smartphone,3,145.45,436.35,3490.8,8,user252@example.com,28-02-2024 23:04,0,24-06-2024 15:30,Price Drop,Out of Stock,0,22-12-2024,Viewed Product,1,"Berlin, Germany"
97,sess_356107,cart_5479,9301,Laptop,5,392.01,1960.05,1960.05,1,user171@example.com,13-08-2024 05:43,1,23-07-2024 17:23,Wishlist Reminder,Low Stock,48.4,22-12-2024,Added to Cart,0,"London, UK"
379,sess_136480,cart_9408,3439,Smartphone,3,42.64,127.92,639.6,5,user4@example.com,16-01-2024 18:56,1,05-01-2024 13:15,Stock Alert,In Stock,0,15-12-2024,Added to Cart,1,"New York, USA"
156,sess_633443,cart_1409,9876,Wireless Earbuds,3,412.49,1237.47,8662.29,7,user15@example.com,28-03-2024 12:31,0,13-09-2024 18:20,Price Drop,Low Stock,0,14-12-2024,Viewed Product,0,"Mumbai, India"
251,sess_119456,cart_2193,6884,Smartphone,3,409.41,1228.23,3684.69,3,user496@example.com,10-05-2024 21:41,0,28-03-2024 08:19,Cart Reminder,In Stock,0,16-12-2024,Viewed Product,0,"London, UK"
349,sess_892425,cart_6884,5821,Smartphone,1,488.16,488.16,3905.28,8,user250@example.com,01-10-2024 12:30,0,11-11-2024 20:13,Wishlist Reminder,Out of Stock,35.1,18-12-2024,Viewed Product,0,"London, UK"
248,sess_706355,cart_2182,6167,Wireless Earbuds,3,354.68,1064.04,10640.4,10,user79@example.com,19-04-2024 03:01,1,27-06-2024 09:07,Cart Reminder,In Stock,22.6,17-12-2024,Wishlist,1,"London, UK"
450,sess_767252,cart_8549,9989,Smartwatch,4,332.41,1329.64,10637.12,8,user295@example.com,04-02-2024 16:41,1,15-09-2024 02:43,Price Drop,Low Stock,0,18-12-2024,Added to Cart,1,"New York, USA"
495,sess_106704,cart_3645,3054,Smartwatch,5,311.45,1557.25,6229,4,user117@example.com,17-10-2024 13:04,1,27-02-2024 16:40,Price Drop,In Stock,39.7,20-12-2024,Viewed Product,1,"Mumbai, India"
269,sess_308650,cart_4893,4133,Laptop,2,243.24,486.48,3891.84,8,user425@example.com,01-11-2024 17:58,0,02-10-2024 03:57,Cart Reminder,Out of Stock,44.6,14-12-2024,Wishlist,1,"Sydney, Australia"
313,sess_546849,cart_3850,3070,Laptop,5,352.12,1760.6,3521.2,2,user471@example.com,27-04-2024 02:18,0,01-04-2024 21:35,Wishlist Reminder,Out of Stock,0,20-12-2024,Added to Cart,0,"New York, USA"
251,sess_477439,cart_7425,7290,Laptop,4,367.56,1470.24,4410.72,3,user406@example.com,17-01-2024 02:28,0,24-06-2024 11:08,Cart Reminder,Low Stock,0,19-12-2024,Wishlist,1,"New York, USA"
25,sess_963963,cart_9215,6884,Laptop,1,75.05,75.05,75.05,1,user381@example.com,30-01-2024 12:44,0,27-05-2024 06:33,Price Drop,Low Stock,0.7,22-12-2024,Added to Cart,0,"New York, USA"
500,sess_847274,cart_3472,2404,Wireless Earbuds,4,208.39,833.56,4167.8,5,user392@example.com,09-04-2024 15:29,1,03-02-2024 21:04,Stock Alert,Out of Stock,49.7,21-12-2024,Viewed Product,1,"New York, USA"
101,sess_213328,cart_1204,5062,Smartphone,4,125.35,501.4,3509.8,7,user365@example.com,04-03-2024 06:25,1,06-01-2024 04:43,Cart Reminder,In Stock,0,14-12-2024,Viewed Product,1,"New York, USA"
356,sess_242199,cart_6756,2839,Smartphone,5,345.21,1726.05,6904.2,4,user83@example.com,24-01-2024 06:20,0,19-08-2024 12:32,Cart Reminder,Low Stock,44.2,18-12-2024,Wishlist,1,"Sydney, Australia"
332,sess_336069,cart_7636,1742,Wireless Earbuds,1,427.51,427.51,2992.57,7,user376@example.com,16-10-2024 06:46,0,06-01-2024 09:13,Stock Alert,Out of Stock,0,19-12-2024,Viewed Product,0,"Mumbai, India"
323,sess_864080,cart_4792,8537,Smartwatch,2,230.43,460.86,4147.74,9,user267@example.com,28-07-2024 05:32,1,19-02-2024 01:32,Wishlist Reminder,Out of Stock,0,16-12-2024,Wishlist,0,"Mumbai, India"
61,sess_506763,cart_4501,2284,Tablet,1,125.35,125.35,376.05,3,user269@example.com,23-08-2024 12:37,0,14-03-2024 04:44,Wishlist Reminder,Out of Stock,37.9,16-12-2024,Viewed Product,1,"Sydney, Australia"
356,sess_849488,cart_9143,7418,Smartwatch,1,136.51,136.51,819.06,6,user434@example.com,07-10-2024 19:15,0,07-11-2024 00:37,Cart Reminder,In Stock,0,18-12-2024,Added to Cart,1,"London, UK"
244,sess_993186,cart_9838,2812,Laptop,4,210.55,842.2,2526.6,3,user188@example.com,08-01-2024 07:13,1,04-07-2024 14:16,Price Drop,Low Stock,0,18-12-2024,Added to Cart,1,"New York, USA"
12,sess_530499,cart_8669,4217,Laptop,1,390.27,390.27,3512.43,9,user187@example.com,19-06-2024 06:42,1,01-11-2024 08:29,Wishlist Reminder,Low Stock,49.9,22-12-2024,Wishlist,0,"New York, USA"
128,sess_699776,cart_2481,3216,Smartphone,2,241.22,482.44,2412.2,5,user291@example.com,10-05-2024 05:33,0,18-02-2024 19:18,Cart Reminder,In Stock,6.7,14-12-2024,Wishlist,1,"New York, USA"
294,sess_970326,cart_2685,2511,Smartwatch,3,462.95,1388.85,1388.85,1,user200@example.com,17-04-2024 17:18,0,22-07-2024 08:38,Stock Alert,Out of Stock,0,19-12-2024,Viewed Product,0,"Mumbai, India"
49,sess_861769,cart_2379,1967,Wireless Earbuds,5,24.33,121.65,243.3,2,user293@example.com,19-03-2024 02:21,0,11-03-2024 14:27,Cart Reminder,In Stock,14.8,18-12-2024,Added to Cart,0,"Sydney, Australia"
408,sess_458769,cart_5418,9168,Smartwatch,1,283.27,283.27,1982.89,7,user364@example.com,22-09-2024 09:04,0,25-02-2024 13:02,Price Drop,Low Stock,0,14-12-2024,Viewed Product,0,"London, UK"
168,sess_646740,cart_1538,3602,Smartphone,4,473.46,1893.84,1893.84,1,user420@example.com,25-01-2024 02:53,1,27-05-2024 14:21,Cart Reminder,Low Stock,0,19-12-2024,Wishlist,0,"Sydney, Australia"
456,sess_636956,cart_3312,4249,Smartwatch,2,423.89,847.78,5934.46,7,user223@example.com,07-08-2024 06:51,0,15-01-2024 05:18,Price Drop,In Stock,0,22-12-2024,Added to Cart,1,"Berlin, Germany"
485,sess_469758,cart_3662,7371,Laptop,5,255.64,1278.2,11503.8,9,user365@example.com,16-05-2024 22:34,1,31-05-2024 09:31,Wishlist Reminder,In Stock,0,16-12-2024,Viewed Product,1,"Berlin, Germany"
186,sess_473279,cart_5285,8644,Wireless Earbuds,1,353.29,353.29,2119.74,6,user464@example.com,31-10-2024 13:20,1,14-08-2024 02:53,Stock Alert,Low Stock,0,18-12-2024,Added to Cart,1,"New York, USA"
188,sess_403005,cart_6810,2164,Smartphone,3,151.66,454.98,454.98,1,user313@example.com,03-05-2024 05:30,1,06-01-2024 00:23,Stock Alert,Out of Stock,0,14-12-2024,Wishlist,1,"Mumbai, India"
18,sess_194316,cart_2943,8346,Laptop,1,126.55,126.55,126.55,1,user304@example.com,07-09-2024 09:18,1,06-08-2024 10:42,Wishlist Reminder,In Stock,28.4,19-12-2024,Added to Cart,0,"Berlin, Germany"
422,sess_693621,cart_7626,2166,Smartwatch,2,105.87,211.74,423.48,2,user341@example.com,01-03-2024 13:27,0,21-08-2024 09:21,Wishlist Reminder,Low Stock,0,22-12-2024,Added to Cart,1,"Mumbai, India"
213,sess_244141,cart_2705,9650,Smartphone,3,469.13,1407.39,14073.9,10,user90@example.com,20-02-2024 21:30,1,27-03-2024 22:15,Price Drop,Out of Stock,29.5,20-12-2024,Viewed Product,0,"New York, USA"
130,sess_158265,cart_5850,2674,Tablet,4,338.57,1354.28,10834.24,8,user378@example.com,07-07-2024 09:10,1,10-10-2024 06:27,Stock Alert,Low Stock,0,22-12-2024,Viewed Product,0,"London, UK"
262,sess_644505,cart_5420,6416,Laptop,3,142.86,428.58,3428.64,8,user473@example.com,16-11-2024 08:53,1,17-07-2024 21:46,Price Drop,Low Stock,0,22-12-2024,Viewed Product,1,"Berlin, Germany"
266,sess_240155,cart_4597,5438,Smartwatch,5,28.76,143.8,719,5,user56@example.com,07-10-2024 07:52,0,13-08-2024 08:53,Cart Reminder,In Stock,0,17-12-2024,Viewed Product,0,"Berlin, Germany"
313,sess_424192,cart_9590,6604,Smartwatch,3,117.94,353.82,707.64,2,user239@example.com,20-10-2024 18:30,1,23-04-2024 17:01,Cart Reminder,Out of Stock,0,16-12-2024,Viewed Product,0,"London, UK"
92,sess_780607,cart_3731,4228,Laptop,5,373.82,1869.1,1869.1,1,user281@example.com,01-01-2024 03:38,1,26-06-2024 03:15,Stock Alert,In Stock,0,21-12-2024,Wishlist,0,"Mumbai, India"
311,sess_645108,cart_5050,2199,Laptop,5,411.03,2055.15,18496.35,9,user8@example.com,09-04-2024 04:46,0,21-11-2024 18:49,Wishlist Reminder,Out of Stock,16.9,14-12-2024,Added to Cart,0,"Sydney, Australia"
6,sess_622940,cart_2772,5714,Smartphone,3,168.91,506.73,506.73,1,user365@example.com,08-11-2024 17:09,0,15-05-2024 17:14,Price Drop,Low Stock,0,16-12-2024,Viewed Product,0,"Mumbai, India"
405,sess_365810,cart_5428,9510,Laptop,4,351.71,1406.84,4220.52,3,user327@example.com,17-05-2024 07:12,0,08-08-2024 16:39,Stock Alert,In Stock,4.5,21-12-2024,Added to Cart,0,"Sydney, Australia"
356,sess_681090,cart_8269,7903,Wireless Earbuds,1,250.27,250.27,1251.35,5,user187@example.com,03-02-2024 06:44,1,11-01-2024 00:23,Cart Reminder,Out of Stock,27,14-12-2024,Added to Cart,0,"London, UK"
304,sess_825050,cart_2746,9245,Smartwatch,2,341.54,683.08,5464.64,8,user73@example.com,08-09-2024 17:07,1,03-01-2024 22:17,Wishlist Reminder,Low Stock,15.8,19-12-2024,Viewed Product,1,"Mumbai, India"
34,sess_637060,cart_8206,1743,Smartphone,4,472.64,1890.56,17015.04,9,user149@example.com,07-08-2024 22:11,1,02-08-2024 00:44,Price Drop,In Stock,7.1,14-12-2024,Wishlist,0,"Sydney, Australia"
93,sess_590253,cart_4932,4221,Wireless Earbuds,5,203.63,1018.15,10181.5,10,user29@example.com,10-07-2024 05:03,1,28-06-2024 17:30,Price Drop,In Stock,30.6,19-12-2024,Viewed Product,0,"Berlin, Germany"
310,sess_934428,cart_4902,7234,Smartwatch,3,48.98,146.94,734.7,5,user332@example.com,18-03-2024 17:42,0,23-10-2024 23:55,Cart Reminder,In Stock,19,15-12-2024,Viewed Product,0,"Mumbai, India"
409,sess_375290,cart_6628,6413,Tablet,2,201.57,403.14,3628.26,9,user467@example.com,04-01-2024 06:37,0,05-07-2024 21:25,Wishlist Reminder,Out of Stock,10.3,19-12-2024,Wishlist,1,"Sydney, Australia"
106,sess_947702,cart_6258,3720,Wireless Earbuds,5,432.32,2161.6,6484.8,3,user362@example.com,06-08-2024 17:52,0,03-08-2024 02:25,Stock Alert,Low Stock,46.5,22-12-2024,Wishlist,1,"New York, USA"
348,sess_181588,cart_5412,4350,Smartphone,1,200.04,200.04,400.08,2,user188@example.com,13-02-2024 01:07,0,10-09-2024 16:31,Wishlist Reminder,Low Stock,0,20-12-2024,Added to Cart,1,"New York, USA"
459,sess_239342,cart_4031,2035,Wireless Earbuds,5,130.39,651.95,651.95,1,user17@example.com,17-09-2024 18:25,1,11-04-2024 15:19,Price Drop,In Stock,0,20-12-2024,Viewed Product,1,"London, UK"
443,sess_475015,cart_3689,3949,Laptop,2,384.06,768.12,6913.08,9,user313@example.com,04-07-2024 10:52,1,21-02-2024 05:01,Cart Reminder,Low Stock,0,15-12-2024,Viewed Product,0,"New York, USA"
334,sess_459624,cart_3087,5135,Smartwatch,1,37.73,37.73,339.57,9,user85@example.com,06-02-2024 00:50,0,11-01-2024 23:36,Price Drop,Low Stock,0,19-12-2024,Wishlist,1,"Berlin, Germany"
370,sess_727980,cart_1250,9161,Laptop,1,499.24,499.24,2995.44,6,user380@example.com,07-02-2024 10:19,1,13-10-2024 00:38,Cart Reminder,Low Stock,0,15-12-2024,Wishlist,0,"London, UK"
416,sess_983035,cart_7178,3423,Laptop,4,290.89,1163.56,3490.68,3,user388@example.com,05-06-2024 03:52,0,20-05-2024 13:38,Price Drop,In Stock,0,16-12-2024,Viewed Product,1,"New York, USA"
81,sess_136503,cart_2217,9934,Smartphone,2,350.27,700.54,3502.7,5,user340@example.com,14-05-2024 13:38,0,11-04-2024 18:19,Cart Reminder,In Stock,0,21-12-2024,Viewed Product,1,"London, UK"
472,sess_770801,cart_6132,4391,Laptop,2,285.39,570.78,1141.56,2,user364@example.com,06-05-2024 12:13,1,27-06-2024 03:11,Wishlist Reminder,Out of Stock,12,22-12-2024,Added to Cart,1,"Sydney, Australia"
157,sess_250534,cart_5699,3508,Tablet,1,463.09,463.09,926.18,2,user225@example.com,01-05-2024 15:55,0,18-06-2024 23:37,Stock Alert,In Stock,0,22-12-2024,Viewed Product,0,"Berlin, Germany"
295,sess_254081,cart_9546,8126,Smartphone,1,485.79,485.79,2428.95,5,user396@example.com,22-05-2024 03:50,0,02-11-2024 10:36,Wishlist Reminder,Low Stock,0,19-12-2024,Added to Cart,0,"Sydney, Australia"
124,sess_465847,cart_3926,1810,Tablet,3,159.52,478.56,4307.04,9,user327@example.com,19-08-2024 08:54,0,15-05-2024 23:54,Price Drop,In Stock,44,14-12-2024,Added to Cart,1,"Berlin, Germany"
428,sess_161850,cart_7955,7839,Smartwatch,2,116.02,232.04,2320.4,10,user412@example.com,15-04-2024 03:47,0,20-07-2024 17:55,Price Drop,Low Stock,0,22-12-2024,Wishlist,0,"Mumbai, India"
330,sess_593828,cart_4391,7636,Wireless Earbuds,5,97.83,489.15,2445.75,5,user297@example.com,24-06-2024 07:48,0,29-11-2024 00:12,Price Drop,Low Stock,0,16-12-2024,Viewed Product,0,"New York, USA"
126,sess_805019,cart_9237,1144,Smartphone,4,183.42,733.68,1467.36,2,user269@example.com,26-05-2024 17:39,0,29-11-2024 19:55,Wishlist Reminder,Out of Stock,3.7,22-12-2024,Added to Cart,1,"Mumbai, India"
82,sess_259840,cart_4610,8641,Laptop,1,453.97,453.97,1361.91,3,user234@example.com,09-08-2024 19:38,1,12-05-2024 01:48,Price Drop,Low Stock,48.8,16-12-2024,Viewed Product,0,"Mumbai, India"
376,sess_390143,cart_6599,1345,Wireless Earbuds,3,360.22,1080.66,7564.62,7,user331@example.com,09-06-2024 15:14,0,10-06-2024 01:44,Wishlist Reminder,Out of Stock,0,21-12-2024,Viewed Product,0,"Berlin, Germany"
134,sess_731707,cart_7855,1871,Laptop,3,183.46,550.38,1651.14,3,user250@example.com,20-06-2024 02:33,0,16-11-2024 19:31,Cart Reminder,In Stock,0,18-12-2024,Viewed Product,0,"Mumbai, India"
302,sess_330596,cart_7510,6511,Wireless Earbuds,3,266.38,799.14,5593.98,7,user411@example.com,06-05-2024 03:03,1,10-01-2024 12:57,Cart Reminder,In Stock,0,17-12-2024,Viewed Product,0,"Berlin, Germany"
334,sess_939867,cart_7842,7803,Smartphone,5,277.19,1385.95,2771.9,2,user197@example.com,27-01-2024 23:10,1,29-10-2024 16:06,Price Drop,In Stock,0,20-12-2024,Added to Cart,0,"Sydney, Australia"
433,sess_789282,cart_5507,4253,Tablet,4,11.04,44.16,441.6,10,user366@example.com,15-02-2024 10:26,1,09-01-2024 00:06,Wishlist Reminder,In Stock,0,21-12-2024,Viewed Product,0,"Berlin, Germany"
210,sess_385511,cart_3145,1283,Smartwatch,3,428.81,1286.43,5145.72,4,user142@example.com,07-11-2024 20:46,1,22-08-2024 14:48,Stock Alert,In Stock,36.5,19-12-2024,Added to Cart,0,"Berlin, Germany"
198,sess_133797,cart_3664,8281,Smartwatch,1,196.23,196.23,1766.07,9,user480@example.com,03-07-2024 13:54,1,08-02-2024 15:30,Cart Reminder,In Stock,2.4,21-12-2024,Added to Cart,1,"Mumbai, India"
34,sess_452147,cart_2832,9052,Wireless Earbuds,5,211.45,1057.25,9515.25,9,user459@example.com,18-09-2024 19:44,0,28-06-2024 12:31,Cart Reminder,Out of Stock,0,19-12-2024,Viewed Product,1,"Berlin, Germany"
269,sess_267452,cart_5860,4041,Smartwatch,1,466.45,466.45,3731.6,8,user278@example.com,21-07-2024 20:06,0,25-06-2024 21:11,Wishlist Reminder,Out of Stock,0,20-12-2024,Viewed Product,1,"London, UK"
348,sess_796067,cart_1424,9201,Wireless Earbuds,4,118.79,475.16,4276.44,9,user26@example.com,14-08-2024 01:51,0,16-08-2024 20:39,Wishlist Reminder,Low Stock,33.8,19-12-2024,Viewed Product,1,"Sydney, Australia"
178,sess_257715,cart_3571,2907,Smartwatch,1,349.45,349.45,3494.5,10,user120@example.com,25-10-2024 20:17,0,17-11-2024 03:08,Price Drop,Out of Stock,0,18-12-2024,Added to Cart,0,"Berlin, Germany"
371,sess_730926,cart_7417,9978,Laptop,2,318.33,636.66,636.66,1,user418@example.com,15-04-2024 13:12,1,15-09-2024 12:14,Wishlist Reminder,Low Stock,0,22-12-2024,Added to Cart,1,"Berlin, Germany"
113,sess_880674,cart_8001,9364,Tablet,1,334.59,334.59,2342.13,7,user48@example.com,02-02-2024 10:05,1,06-09-2024 23:24,Cart Reminder,In Stock,0,14-12-2024,Added to Cart,0,"New York, USA"
341,sess_353832,cart_8267,3472,Tablet,2,334.06,668.12,3340.6,5,user214@example.com,10-02-2024 22:51,1,18-11-2024 06:25,Cart Reminder,Low Stock,0,17-12-2024,Wishlist,1,"London, UK"
364,sess_435004,cart_9095,6101,Wireless Earbuds,2,357.46,714.92,2144.76,3,user152@example.com,26-02-2024 00:35,0,24-08-2024 06:23,Stock Alert,Out of Stock,33,20-12-2024,Wishlist,0,"Berlin, Germany"
22,sess_733799,cart_2353,1964,Smartwatch,2,320.25,640.5,3202.5,5,user365@example.com,01-10-2024 18:44,1,05-01-2024 22:02,Stock Alert,Out of Stock,6.9,16-12-2024,Viewed Product,0,"New York, USA"
207,sess_813764,cart_4263,9227,Smartphone,2,26.88,53.76,161.28,3,user107@example.com,14-06-2024 18:54,0,28-04-2024 10:09,Stock Alert,Low Stock,24.6,19-12-2024,Viewed Product,1,"Mumbai, India"
